booking_id,passenger_id,flight_id,booking_date,ticket_price,seat_class
3204,276,3,2024-02-14,31549,Business
3205,404,20,2024-02-15,42489,Business
3206,465,7,2024-06-16,30515,Business
3207,110,14,2024-03-29,32110,Business
3208,838,27,2024-08-31,6901,Economy
3209,818,28,2024-08-17,10002,Business
3210,17,40,2024-05-16,14421,Economy
3211,886,42,2024-02-25,15421,Business
3212,37,50,2024-06-30,10481,Economy
3213,393,40,2024-09-27,14404,Economy
3214,606,34,2024-08-30,12913,Economy
3215,751,9,2024-09-01,7451,Economy
3216,370,9,2024-04-30,56716,Business
3217,167,9,2024-06-18,58536,Business
3218,60,21,2024-10-25,62953,Business
3219,552,29,2024-05-23,25966,Business
3220,142,32,2024-12-27,48208,Business
3221,759,43,2024-05-23,59307,Business
3222,988,24,2024-06-11,27301,Business
3223,515,9,2024-06-04,4359,Economy
3224,832,45,2024-08-07,7328,Business
3225,140,1,2024-01-21,5554,Economy
3226,821,20,2024-07-09,12606,Economy
3227,663,15,2024-02-07,5148,Economy
3228,659,8,2024-06-15,13075,Business
3229,214,1,2024-06-14,66983,Business
3230,35,34,2024-04-14,27874,Business
3231,699,7,2024-05-25,41272,Business
3232,872,34,2024-09-25,54570,Business
3233,601,40,2024-09-08,11185,Economy
3234,987,45,2024-04-23,62851,Business
3235,921,41,2024-08-13,58169,Business
3236,154,48,2024-01-04,9001,Economy
3237,867,33,2024-12-26,9042,Economy
3238,295,14,2024-02-05,5832,Economy
3239,725,35,2024-02-24,6119,Economy
3240,857,5,2024-03-05,12938,Economy
3241,147,42,2024-01-04,16137,Business
3242,61,25,2024-01-05,11512,Economy
3243,251,27,2024-05-14,24991,Business
3244,209,46,2024-10-10,49220,Business
3245,25,35,2024-03-25,56956,Business
3246,532,46,2024-02-14,27192,Business
3247,806,12,2024-06-28,64851,Business
3248,329,17,2024-07-04,67417,Business
3249,139,25,2024-03-20,8331,Economy
3250,146,40,2024-02-16,54123,Business
3251,922,43,2024-10-10,14953,Economy
3252,105,26,2024-01-28,14768,Economy
3253,451,8,2024-11-26,27009,Business
3254,65,30,2024-12-17,6249,Economy
3255,454,46,2024-04-21,3479,Economy
3256,334,12,2024-03-29,12447,Economy
3257,979,37,2024-11-10,9749,Economy
3258,903,11,2024-02-21,46854,Business
3259,674,38,2024-02-08,34968,Business
3260,567,36,2024-03-14,5728,Economy
3261,333,42,2024-07-05,12463,Economy
3262,877,35,2024-04-14,44378,Business
3263,274,27,2024-03-03,64689,Business
3264,755,48,2024-09-09,5647,Economy
3265,828,26,2024-05-28,3320,Economy
3266,585,22,2024-05-13,69289,Business
3267,626,46,2024-02-29,10320,Economy
3268,619,38,2024-08-12,6060,Economy
3269,585,12,2024-08-13,5655,Economy
3270,57,22,2024-05-06,69234,Business
3271,737,8,2024-04-19,46844,Business
3272,142,38,2024-10-12,5140,Economy
3273,153,2,2024-12-11,5207,Economy
3274,813,24,2024-07-22,11978,Economy
3275,193,12,2024-01-20,7346,Economy
3276,780,36,2024-09-07,69989,Business
3277,519,37,2024-08-12,31601,Business
3278,710,48,2024-12-26,50840,Business
3279,190,16,2024-11-22,11979,Business
3280,818,49,2024-01-21,3284,Economy
3281,285,20,2024-04-30,14749,Business
3282,835,37,2024-10-20,18349,Business
3283,472,5,2024-06-26,6441,Economy
3284,893,47,2024-10-19,3374,Economy
3285,798,10,2024-11-25,14956,Economy
3286,965,38,2024-06-27,4515,Economy
3287,311,13,2024-09-01,29277,Business
3288,59,40,2024-04-10,12446,Economy
3289,426,31,2024-02-12,14252,Economy
3290,608,32,2024-02-17,5378,Economy
3291,408,4,2024-11-20,14989,Economy
3292,156,8,2024-04-16,4934,Economy
3293,888,44,2024-12-24,57754,Business
3294,478,49,2024-12-04,3876,Economy
3295,118,39,2024-12-10,4899,Economy
3296,116,25,2024-07-25,5121,Economy
3297,936,12,2024-01-22,13117,Economy
3298,739,3,2024-08-16,14845,Economy
3299,352,43,2024-09-27,36594,Business
3300,203,40,2024-04-19,7810,Economy
3301,586,13,2024-08-08,48212,Business
3302,214,35,2024-01-07,10460,Economy
3303,667,43,2024-06-03,5451,Economy
3304,783,19,2024-03-31,4476,Economy
3305,292,2,2024-10-12,22430,Business
3306,945,22,2024-01-05,21646,Business
3307,154,39,2024-05-26,20883,Business
3308,18,38,2024-04-09,49871,Business
3309,739,25,2024-02-03,6516,Economy
3310,733,43,2024-10-18,20803,Business
3311,798,45,2024-10-25,6239,Business
3312,795,7,2024-04-27,19551,Business
3313,146,18,2024-04-07,51056,Business
3314,563,21,2024-10-03,54773,Business
3315,315,49,2024-03-07,3443,Economy
3316,266,5,2024-03-20,5307,Economy
3317,494,4,2024-08-04,8928,Economy
3318,629,11,2024-09-02,12134,Economy
3319,507,18,2024-01-31,12815,Economy
3320,635,4,2024-08-14,10065,Economy
3321,437,38,2024-01-12,33910,Business
3322,134,9,2024-05-24,8609,Economy
3323,328,17,2024-03-22,6634,Economy
3324,719,46,2024-05-26,7091,Economy
3325,61,8,2024-01-09,57154,Business
3326,980,32,2024-10-15,52308,Business
3327,434,20,2024-11-14,9076,Economy
3328,454,38,2024-12-12,52754,Business
3329,292,28,2024-03-29,7116,Economy
3330,492,7,2024-03-11,64521,Business
3331,445,1,2024-02-26,12092,Economy
3332,61,50,2024-03-01,3634,Economy
3333,213,2,2024-07-30,4644,Economy
3334,461,26,2024-05-21,11011,Economy
3335,166,28,2024-09-21,11919,Economy
3336,14,34,2024-02-19,62688,Business
3337,110,10,2024-10-30,14793,Economy
3338,111,22,2024-12-26,10593,Economy
3339,87,13,2024-09-17,9694,Economy
3340,464,7,2024-05-06,10568,Economy
3341,730,15,2024-06-19,3783,Economy
3342,833,19,2024-07-03,68491,Business
3343,308,13,2024-07-24,4871,Economy
3344,721,13,2024-01-13,12259,Economy
3345,446,12,2024-06-27,62565,Business
3346,437,46,2024-08-07,69034,Business
3347,31,14,2024-03-02,8468,Economy
3348,204,43,2024-04-12,24523,Business
3349,843,29,2024-05-10,55593,Business
3350,448,10,2024-02-10,12398,Business
3351,538,16,2024-03-11,6487,Business
3352,33,4,2024-05-16,58369,Business
3353,436,7,2024-06-08,7268,Business
3354,774,5,2024-02-29,10322,Economy
3355,603,32,2024-12-07,20295,Business
3356,936,17,2024-01-20,13733,Economy
3357,269,38,2024-04-30,14712,Economy
3358,577,49,2024-12-24,4396,Business
3359,323,16,2024-12-07,8188,Economy
3360,804,12,2024-01-22,69776,Business
3361,39,38,2024-06-01,55773,Business
3362,803,39,2024-09-27,33318,Business
3363,664,5,2024-04-11,61542,Business
3364,702,8,2024-07-31,42353,Business
3365,105,27,2024-07-14,5432,Economy
3366,222,32,2024-05-26,10946,Economy
3367,492,37,2024-05-16,6822,Economy
3368,851,12,2024-06-14,27988,Business
3369,216,48,2024-12-18,18934,Business
3370,626,29,2024-01-08,14657,Economy
3371,843,17,2024-03-25,22293,Business
3372,27,14,2024-08-27,11447,Economy
3373,472,35,2024-03-28,4458,Economy
3374,421,4,2024-03-22,13335,Economy
3375,823,43,2024-11-17,16462,Business
3376,871,35,2024-02-12,9051,Economy
3377,701,45,2024-11-10,23215,Business
3378,919,8,2024-02-12,6937,Business
3379,749,35,2024-09-14,8002,Business
3380,835,5,2024-10-06,38083,Business
3381,312,35,2024-03-11,4970,Economy
3382,463,23,2024-09-24,12356,Economy
3383,451,33,2024-07-10,5511,Business
3384,553,12,2024-02-01,7251,Economy
3385,554,3,2024-08-02,45969,Business
3386,485,43,2024-02-17,6095,Economy
3387,390,37,2024-02-13,56852,Business
3388,94,49,2024-11-27,5585,Economy
3389,524,32,2024-12-11,25672,Business
3390,615,43,2024-08-04,10591,Economy
3391,744,49,2024-07-19,10556,Business
3392,274,3,2024-10-28,34059,Business
3393,731,8,2024-05-12,12518,Economy
3394,434,8,2024-06-30,9769,Business
3395,507,36,2024-11-24,5900,Economy
3396,500,19,2024-12-11,8460,Economy
3397,741,25,2024-06-30,10540,Economy
3398,595,43,2024-12-09,27819,Business
3399,300,41,2024-01-24,41098,Business
3400,856,40,2024-07-11,36591,Business
3401,738,17,2024-11-09,7358,Business
3402,273,29,2024-09-18,23882,Business
3403,67,29,2024-01-06,12188,Economy
3404,347,7,2024-07-16,5618,Economy
3405,956,23,2024-10-23,13327,Economy
3406,417,18,2024-10-04,3005,Economy
3407,515,37,2024-04-23,56445,Business
3408,546,45,2024-09-13,13061,Economy
3409,43,28,2024-03-11,55798,Business
3410,492,10,2024-09-26,12932,Business
3411,436,2,2024-11-15,4461,Economy
3412,308,5,2024-04-19,12609,Economy
3413,918,49,2024-05-07,25396,Business
3414,841,14,2024-07-27,6811,Economy
3415,219,31,2024-07-27,8598,Economy
3416,192,16,2024-01-23,46102,Business
3417,570,33,2024-02-18,47574,Business
3418,799,45,2024-01-12,8903,Economy
3419,929,18,2024-06-03,22958,Business
3420,269,8,2024-11-11,10027,Economy
3421,326,42,2024-01-17,14419,Economy
3422,297,18,2024-01-15,56699,Business
3423,866,5,2024-08-28,12563,Business
3424,791,34,2024-03-05,9482,Business
3425,560,35,2024-01-02,64519,Business
3426,854,36,2024-03-15,7448,Economy
3427,82,29,2024-05-18,17708,Business
3428,807,15,2024-06-16,9463,Economy
3429,642,25,2024-05-15,36633,Business
3430,716,38,2024-07-21,44844,Business
3431,953,33,2024-07-14,15835,Business
3432,336,22,2024-10-28,45098,Business
3433,823,43,2024-01-26,5033,Economy
3434,629,9,2024-11-02,3959,Economy
3435,866,44,2024-09-01,36295,Business
3436,714,25,2024-12-21,8755,Economy
3437,117,5,2024-08-30,9921,Economy
3438,700,47,2024-02-01,12764,Economy
3439,551,49,2024-10-11,31150,Business
3440,432,21,2024-05-07,20484,Business
3441,103,33,2024-10-23,46946,Business
3442,382,39,2024-01-29,67636,Business
3443,8,4,2024-01-13,21810,Business
3444,306,34,2024-10-24,27452,Business
3445,49,19,2024-07-11,39910,Business
3446,805,48,2024-10-12,60536,Business
3447,510,27,2024-01-26,61121,Business
3448,269,11,2024-01-08,45254,Business
3449,434,24,2024-09-07,48553,Business
3450,551,2,2024-10-19,44438,Business
3451,787,21,2024-04-23,11297,Economy
3452,825,39,2024-01-15,21151,Business
3453,249,24,2024-05-12,53972,Business
3454,803,9,2024-11-20,9860,Economy
3455,345,45,2024-05-28,4776,Economy
3456,407,41,2024-06-20,34002,Business
3457,948,4,2024-01-05,25006,Business
3458,877,12,2024-03-01,5492,Economy
3459,302,12,2024-08-19,66700,Business
3460,711,43,2024-08-30,56590,Business
3461,138,49,2024-06-10,9392,Economy
3462,29,7,2024-02-10,7602,Economy
3463,727,7,2024-02-17,69976,Business
3464,835,17,2024-09-30,11860,Business
3465,7,49,2024-10-01,4775,Economy
3466,486,38,2024-09-21,67071,Business
3467,729,32,2024-10-13,6209,Economy
3468,896,6,2024-03-29,62207,Business
3469,954,1,2024-05-19,21682,Business
3470,736,27,2024-05-14,13462,Economy
3471,832,28,2024-02-08,14967,Economy
3472,114,11,2024-01-28,11663,Economy
3473,258,15,2024-09-02,33881,Business
3474,441,23,2024-12-22,10303,Business
3475,473,36,2024-06-28,9037,Economy
3476,272,33,2024-03-30,20766,Business
3477,127,43,2024-10-12,11248,Economy
3478,333,17,2024-07-04,10179,Business
3479,33,44,2024-08-07,44042,Business
3480,669,24,2024-05-26,48373,Business
3481,758,10,2024-04-10,4825,Economy
3482,144,13,2024-03-19,41416,Business
3483,789,35,2024-11-10,15123,Business
3484,462,29,2024-07-22,6979,Economy
3485,681,19,2024-11-26,11016,Economy
3486,174,2,2024-04-08,26245,Business
3487,840,5,2024-08-31,5653,Business
3488,671,35,2024-02-01,12940,Economy
3489,803,25,2024-05-06,7176,Economy
3490,337,46,2024-11-21,3543,Economy
3491,396,39,2024-04-27,69934,Business
3492,850,10,2024-05-16,8423,Economy
3493,869,15,2024-06-05,3585,Economy
3494,879,45,2024-11-20,11432,Economy
3495,71,46,2024-07-21,66150,Business
3496,518,19,2024-09-20,9962,Economy
3497,354,12,2024-05-22,37343,Business
3498,939,43,2024-07-03,38326,Business
3499,438,4,2024-09-29,11766,Economy
3500,901,24,2024-12-18,10784,Economy
3501,618,40,2024-04-21,18044,Business
3502,16,42,2024-12-17,35578,Business
3503,660,39,2024-03-04,11792,Economy
3504,468,33,2024-09-19,54593,Business
3505,824,40,2024-10-17,24316,Business
3506,907,49,2024-12-19,8014,Economy
3507,323,31,2024-10-23,10853,Economy
3508,108,18,2024-08-18,7158,Economy
3509,386,15,2024-01-19,14942,Economy
3510,613,35,2024-07-14,26941,Business
3511,275,9,2024-04-14,12705,Economy
3512,461,11,2024-09-23,6903,Economy
3513,582,7,2024-03-18,13585,Economy
3514,676,36,2024-09-12,9420,Economy
3515,943,11,2024-10-17,5824,Economy
3516,530,33,2024-01-26,5748,Economy
3517,150,8,2024-01-23,3244,Economy
3518,190,15,2024-03-30,3266,Economy
3519,65,45,2024-09-24,64464,Business
3520,445,25,2024-02-28,3488,Economy
3521,521,41,2024-11-01,54624,Business
3522,125,1,2024-10-07,7841,Economy
3523,194,24,2024-07-15,7731,Economy
3524,64,47,2024-04-30,45854,Business
3525,666,16,2024-11-24,12660,Economy
3526,523,49,2024-01-25,40223,Business
3527,432,49,2024-10-08,6194,Economy
3528,323,20,2024-07-28,16800,Business
3529,36,1,2024-04-11,10488,Economy
3530,856,49,2024-07-25,3057,Economy
3531,379,18,2024-06-17,61348,Business
3532,855,5,2024-06-18,14289,Economy
3533,48,28,2024-08-09,59323,Business
3534,276,6,2024-02-07,13605,Economy
3535,403,24,2024-06-02,14615,Economy
3536,93,46,2024-04-25,4207,Business
3537,828,29,2024-10-04,17182,Business
3538,409,40,2024-10-29,65529,Business
3539,43,34,2024-11-10,9017,Economy
3540,792,36,2024-04-09,59009,Business
3541,562,13,2024-05-30,9191,Economy
3542,548,47,2024-10-17,24880,Business
3543,398,39,2024-08-23,11650,Economy
3544,240,35,2024-08-09,10741,Economy
3545,542,44,2024-12-04,13522,Business
3546,373,2,2024-07-08,27672,Business
3547,372,30,2024-02-09,53421,Business
3548,24,45,2024-10-31,5072,Economy
3549,23,6,2024-03-08,50990,Business
3550,466,41,2024-09-24,9228,Economy
3551,16,20,2024-02-10,12365,Economy
3552,378,9,2024-02-07,51344,Business
3553,344,33,2024-06-09,10545,Economy
3554,499,30,2024-05-28,13993,Economy
3555,766,9,2024-09-06,54475,Business
3556,617,12,2024-02-08,11877,Economy
3557,690,42,2024-10-09,7592,Economy
3558,95,39,2024-12-30,22057,Business
3559,447,18,2024-03-31,5308,Economy
3560,618,31,2024-06-20,10360,Economy
3561,55,46,2024-05-15,38917,Business
3562,939,9,2024-02-23,42489,Business
3563,382,32,2024-01-24,61031,Business
3564,799,33,2024-03-05,12469,Economy
3565,145,9,2024-07-06,4007,Business
3566,728,37,2024-01-10,4038,Economy
3567,648,26,2024-04-22,57740,Business
3568,282,4,2024-08-23,6461,Economy
3569,848,9,2024-05-22,27281,Business
3570,516,11,2024-10-13,40699,Business
3571,6,4,2024-02-15,27955,Business
3572,165,45,2024-05-14,35505,Business
3573,93,9,2024-08-02,9381,Economy
3574,965,35,2024-07-10,10888,Economy
3575,68,4,2024-06-28,4498,Economy
3576,119,37,2024-07-09,13001,Economy
3577,183,30,2024-02-25,8160,Economy
3578,191,28,2024-02-11,8942,Economy
3579,233,29,2024-01-28,6270,Economy
3580,45,3,2024-08-24,10048,Economy
3581,608,21,2024-12-14,3075,Economy
3582,980,31,2024-05-11,11260,Economy
3583,588,20,2024-10-14,42408,Business
3584,233,42,2024-03-13,58159,Business
3585,608,36,2024-10-20,9752,Economy
3586,353,9,2024-10-31,40572,Business
3587,980,31,2024-02-29,15546,Business
3588,983,40,2024-09-20,10768,Economy
3589,208,20,2024-10-02,6493,Economy
3590,924,50,2024-02-06,7224,Economy
3591,341,3,2024-03-19,56858,Business
3592,228,44,2024-04-03,10672,Economy
3593,914,19,2024-04-19,61389,Business
3594,263,34,2024-05-03,23842,Business
3595,431,34,2024-01-31,39783,Business
3596,559,28,2024-01-20,62694,Business
3597,199,38,2024-10-07,14759,Economy
3598,258,20,2024-10-04,11964,Economy
3599,311,12,2024-06-11,9268,Economy
3600,944,41,2024-06-01,22074,Business
3601,554,4,2024-06-18,10956,Business
3602,457,29,2024-05-21,9446,Economy
3603,369,29,2024-11-13,50194,Business
3604,82,24,2024-07-22,6374,Economy
3605,579,12,2024-01-05,11861,Economy
3606,960,22,2024-06-15,3696,Economy
3607,506,41,2024-12-24,7611,Business
3608,683,39,2024-02-22,4633,Economy
3609,974,6,2024-02-21,54842,Business
3610,98,39,2024-12-17,5331,Economy
3611,337,19,2024-12-26,54995,Business
3612,56,44,2024-12-25,5755,Economy
3613,650,2,2024-07-26,34645,Business
3614,323,18,2024-12-23,14183,Economy
3615,182,1,2024-02-12,5985,Economy
3616,449,21,2024-10-16,11801,Business
3617,11,11,2024-08-01,4293,Economy
3618,328,8,2024-06-21,14787,Economy
3619,953,12,2024-06-26,61691,Business
3620,649,40,2024-06-22,10177,Economy
3621,290,3,2024-09-09,10257,Economy
3622,722,13,2024-03-07,10490,Business
3623,954,23,2024-12-28,7676,Business
3624,936,15,2024-12-07,3788,Economy
3625,10,26,2024-05-27,7981,Economy
3626,792,47,2024-01-07,14305,Economy
3627,919,38,2024-03-01,7545,Economy
3628,357,9,2024-01-17,10019,Economy
3629,47,33,2024-11-09,12442,Business
3630,74,35,2024-06-02,6627,Economy
3631,670,22,2024-11-11,11936,Economy
3632,368,23,2024-05-04,48625,Business
3633,151,3,2024-07-04,13261,Business
3634,35,4,2024-07-27,5710,Business
3635,660,2,2024-07-22,11705,Business
3636,76,35,2024-07-17,66586,Business
3637,270,3,2024-12-22,10847,Economy
3638,513,18,2024-12-21,14741,Economy
3639,912,14,2024-12-05,12343,Economy
3640,869,19,2024-06-06,33494,Business
3641,22,1,2024-07-20,64093,Business
3642,387,49,2024-03-21,47003,Business
3643,9,14,2024-03-23,5448,Business
3644,75,32,2024-04-18,45039,Business
3645,262,9,2024-07-19,7683,Economy
3646,109,30,2024-10-02,28087,Business
3647,597,4,2024-11-17,13837,Economy
3648,970,37,2024-12-25,6585,Economy
3649,809,15,2024-06-06,16484,Business
3650,72,1,2024-01-17,13537,Economy
3651,917,27,2024-12-12,8835,Economy
3652,251,1,2024-11-22,37197,Business
3653,249,1,2024-03-18,4448,Economy
3654,394,26,2024-08-15,5229,Economy
3655,632,1,2024-05-24,63839,Business
3656,343,49,2024-10-15,46372,Business
3657,878,37,2024-04-05,5801,Economy
3658,608,48,2024-10-30,44853,Business
3659,172,26,2024-01-24,6936,Economy
3660,430,43,2024-04-01,14374,Economy
3661,145,30,2024-07-08,28449,Business
3662,80,17,2024-08-24,7232,Business
3663,712,39,2024-03-05,10289,Economy
3664,118,6,2024-06-25,6697,Economy
3665,731,49,2024-10-08,5964,Economy
3666,194,28,2024-12-24,4621,Economy
3667,663,39,2024-12-04,4106,Economy
3668,362,34,2024-03-04,4560,Business
3669,703,24,2024-10-16,10106,Economy
3670,109,50,2024-02-27,31713,Business
3671,549,24,2024-06-19,14965,Economy
3672,603,21,2024-10-18,65662,Business
3673,172,46,2024-12-19,9254,Economy
3674,570,34,2024-01-23,8565,Economy
3675,940,16,2024-09-02,4100,Economy
3676,561,25,2024-11-07,11331,Economy
3677,931,38,2024-09-02,11340,Economy
3678,283,22,2024-06-08,13770,Economy
3679,99,33,2024-03-11,14835,Economy
3680,773,31,2024-03-24,3884,Economy
3681,182,36,2024-04-19,20706,Business
3682,641,15,2024-03-10,3969,Economy
3683,259,6,2024-05-22,67868,Business
3684,286,42,2024-04-18,11599,Economy
3685,766,8,2024-02-03,51173,Business
3686,592,39,2024-12-29,14486,Economy
3687,11,44,2024-03-05,5090,Economy
3688,37,41,2024-04-16,7538,Economy
3689,960,46,2024-12-22,6588,Economy
3690,873,9,2024-03-07,69277,Business
3691,368,9,2024-12-22,6992,Economy
3692,382,46,2024-04-09,5140,Economy
3693,516,6,2024-08-01,10164,Business
3694,417,17,2024-07-21,3047,Economy
3695,699,4,2024-06-25,10208,Economy
3696,468,30,2024-07-01,16576,Business
3697,626,35,2024-04-24,4163,Economy
3698,701,2,2024-11-29,12801,Economy
3699,92,27,2024-12-15,10695,Economy
3700,306,25,2024-11-07,5607,Economy
3701,597,48,2024-09-28,4955,Economy
3702,967,2,2024-05-14,11867,Economy
3703,841,18,2024-02-04,55364,Business
3704,167,10,2024-10-17,6326,Economy
3705,962,8,2024-08-02,5833,Business
3706,514,4,2024-07-06,52309,Business
3707,993,27,2024-07-20,9318,Business
3708,393,15,2024-12-24,24050,Business
3709,87,37,2024-09-19,51454,Business
3710,371,4,2024-06-04,37388,Business
3711,308,42,2024-01-19,60555,Business
3712,401,13,2024-12-16,28715,Business
3713,735,15,2024-10-17,49061,Business
3714,9,20,2024-11-27,25925,Business
3715,465,13,2024-03-07,9313,Economy
3716,138,28,2024-03-01,7841,Economy
3717,992,10,2024-05-10,9732,Economy
3718,682,9,2024-06-24,38937,Business
3719,690,10,2024-02-21,11745,Economy
3720,753,32,2024-10-31,13203,Economy
3721,953,27,2024-03-16,14867,Economy
3722,319,46,2024-02-13,38559,Business
3723,226,13,2024-10-13,35381,Business
3724,909,9,2024-05-24,28465,Business
3725,911,24,2024-12-07,8974,Economy
3726,545,16,2024-04-25,7271,Economy
3727,973,13,2024-01-18,4270,Economy
3728,81,46,2024-07-06,57171,Business
3729,29,24,2024-05-16,65198,Business
3730,798,47,2024-07-18,69454,Business
3731,339,30,2024-07-24,47975,Business
3732,970,13,2024-07-03,10153,Economy
3733,380,37,2024-08-29,55514,Business
3734,396,47,2024-10-31,12333,Business
3735,442,14,2024-05-23,4295,Economy
3736,182,22,2024-05-26,6900,Business
3737,549,45,2024-01-05,44153,Business
3738,521,6,2024-06-23,9538,Economy
3739,611,10,2024-06-14,53976,Business
3740,407,20,2024-08-16,4848,Economy
3741,874,16,2024-01-07,40199,Business
3742,140,16,2024-07-07,7353,Economy
3743,186,25,2024-03-03,10899,Business
3744,684,17,2024-11-29,7060,Economy
